study_id	cell_line	mouse_id	strain	trt	study_day	tumor_vol_mm3
39TB2705MC	MC38	601-04	CC27 F1	isotype	14	679.41
39TB2705MC	MC38	601-04	CC27 F1	isotype	16	1060.29
39TB2705MC	MC38	601-04	CC27 F1	isotype	19	1835.27
39TB2705MC	MC38	601-04	CC27 F1	isotype	21	2337.3
39TB2705MC	MC38	601-05	CC27 F1	isotype	6	0
39TB2705MC	MC38	601-05	CC27 F1	isotype	9	73.37
39TB2705MC	MC38	601-05	CC27 F1	isotype	12	191.68
39TB2705MC	MC38	601-05	CC27 F1	isotype	14	310.04
39TB2705MC	MC38	601-05	CC27 F1	isotype	16	457.3
39TB2705MC	MC38	601-06	CC27 F1	isotype	6	0
39TB2705MC	MC38	601-06	CC27 F1	isotype	9	68.43
39TB2705MC	MC38	601-06	CC27 F1	isotype	12	161.63
39TB2705MC	MC38	601-06	CC27 F1	isotype	14	252.58
39TB2705MC	MC38	601-06	CC27 F1	isotype	16	371.33
39TB2705MC	MC38	601-06	CC27 F1	isotype	19	688.42
39TB2705MC	MC38	601-06	CC27 F1	isotype	21	768.8
39TB2705MC	MC38	601-06	CC27 F1	isotype	23	950.25
39TB2705MC	MC38	601-07	CC27 F1	anti-PD1	6	58.73
39TB2705MC	MC38	601-07	CC27 F1	anti-PD1	9	85.96
39TB2705MC	MC38	601-07	CC27 F1	anti-PD1	12	103.53
39TB2705MC	MC38	601-07	CC27 F1	anti-PD1	14	157.42
39TB2705MC	MC38	601-07	CC27 F1	anti-PD1	16	75.35
39TB2705MC	MC38	601-07	CC27 F1	anti-PD1	19	16.42
39TB2705MC	MC38	601-07	CC27 F1	anti-PD1	21	0
39TB2705MC	MC38	601-07	CC27 F1	anti-PD1	23	0
39TB2705MC	MC38	601-08	CC27 F1	anti-PD1	6	0
39TB2705MC	MC38	601-08	CC27 F1	anti-PD1	9	53.23
39TB2705MC	MC38	601-08	CC27 F1	anti-PD1	12	0
39TB2705MC	MC38	601-08	CC27 F1	anti-PD1	14	0
39TB2705MC	MC38	601-08	CC27 F1	anti-PD1	16	0
39TB2705MC	MC38	601-08	CC27 F1	anti-PD1	19	0
39TB2705MC	MC38	601-08	CC27 F1	anti-PD1	21	0
39TB2705MC	MC38	601-08	CC27 F1	anti-PD1	23	0
39TB2705MC	MC38	601-09	CC27 F1	anti-PD1	6	0
39TB2705MC	MC38	601-09	CC27 F1	anti-PD1	9	44.34
39TB2705MC	MC38	601-09	CC27 F1	anti-PD1	12	34.18
39TB2705MC	MC38	601-09	CC27 F1	anti-PD1	14	0
39TB2705MC	MC38	601-09	CC27 F1	anti-PD1	16	0
39TB2705MC	MC38	601-09	CC27 F1	anti-PD1	19	0
39TB2705MC	MC38	601-09	CC27 F1	anti-PD1	21	0
39TB2705MC	MC38	601-09	CC27 F1	anti-PD1	23	0
39TB2705MC	MC38	601-10	CC27 F1	isotype	6	0
39TB2705MC	MC38	601-10	CC27 F1	isotype	9	45.38
39TB2705MC	MC38	601-10	CC27 F1	isotype	12	101.37
39TB2705MC	MC38	601-10	CC27 F1	isotype	14	197.25
39TB2705MC	MC38	601-10	CC27 F1	isotype	16	219.22
39TB2705MC	MC38	601-10	CC27 F1	isotype	19	492.6
39TB2705MC	MC38	601-10	CC27 F1	isotype	21	709.82
39TB2705MC	MC38	601-10	CC27 F1	isotype	23	1007.98
39TB2705MC	MC38	601-11	CC27 F1	anti-PD1	6	0
39TB2705MC	MC38	601-11	CC27 F1	anti-PD1	9	71.2
39TB2705MC	MC38	601-11	CC27 F1	anti-PD1	12	92.82
39TB2705MC	MC38	601-11	CC27 F1	anti-PD1	14	33.05
39TB2705MC	MC38	601-11	CC27 F1	anti-PD1	16	0
39TB2705MC	MC38	601-11	CC27 F1	anti-PD1	19	0
39TB2705MC	MC38	601-11	CC27 F1	anti-PD1	21	0
39TB2705MC	MC38	601-11	CC27 F1	anti-PD1	23	0
39TB2705MC	MC38	601-12	CC27 F1	anti-PD1	6	0
39TB2705MC	MC38	601-12	CC27 F1	anti-PD1	9	39.27
39TB2705MC	MC38	601-12	CC27 F1	anti-PD1	12	0
39TB2705MC	MC38	601-12	CC27 F1	anti-PD1	14	0
39TB2705MC	MC38	601-12	CC27 F1	anti-PD1	16	0
39TB2705MC	MC38	601-12	CC27 F1	anti-PD1	19	0
39TB2705MC	MC38	601-12	CC27 F1	anti-PD1	21	0
39TB2705MC	MC38	601-12	CC27 F1	anti-PD1	23	0
39TB2705MC	MC38	601-13	CC27 F1	anti-PD1	6	0
39TB2705MC	MC38	601-13	CC27 F1	anti-PD1	9	95.89
39TB2705MC	MC38	601-13	CC27 F1	anti-PD1	12	87.43
39TB2705MC	MC38	601-13	CC27 F1	anti-PD1	14	69.11
39TB2705MC	MC38	601-13	CC27 F1	anti-PD1	16	0
39TB2705MC	MC38	601-13	CC27 F1	anti-PD1	19	0
39TB2705MC	MC38	601-13	CC27 F1	anti-PD1	21	0
39TB2705MC	MC38	601-13	CC27 F1	anti-PD1	23	0
39TB2705MC	MC38	601-14	CC27 F1	anti-PD1	6	0
39TB2705MC	MC38	601-14	CC27 F1	anti-PD1	9	63.99
39TB2705MC	MC38	601-14	CC27 F1	anti-PD1	12	128.17
39TB2705MC	MC38	601-14	CC27 F1	anti-PD1	14	140.6
39TB2705MC	MC38	601-14	CC27 F1	anti-PD1	16	64.94
39TB2705MC	MC38	601-14	CC27 F1	anti-PD1	19	29.93
39TB2705MC	MC38	601-14	CC27 F1	anti-PD1	21	16.49
39TB2705MC	MC38	601-14	CC27 F1	anti-PD1	23	1.54
39TB2705MC	MC38	601-15	CC27 F1	isotype	6	0
39TB2705MC	MC38	601-15	CC27 F1	isotype	9	32.71
39TB2705MC	MC38	601-15	CC27 F1	isotype	12	170
39TB2705MC	MC38	601-15	CC27 F1	isotype	14	302.2
39TB2705MC	MC38	601-16	CC27 F1	anti-PD1	6	0
39TB2705MC	MC38	601-16	CC27 F1	anti-PD1	9	53.19
39TB2705MC	MC38	601-16	CC27 F1	anti-PD1	12	97.74
39TB2705MC	MC38	601-16	CC27 F1	anti-PD1	14	131
39TB2705MC	MC38	601-16	CC27 F1	anti-PD1	16	54
39TB2705MC	MC38	601-16	CC27 F1	anti-PD1	19	13.86
39TB2705MC	MC38	601-16	CC27 F1	anti-PD1	21	0
39TB2705MC	MC38	601-16	CC27 F1	anti-PD1	23	0
39TB2705MC	MC38	601-17	CC27 F1	isotype	6	62.06
39TB2705MC	MC38	601-17	CC27 F1	isotype	9	99.18
39TB2705MC	MC38	601-17	CC27 F1	isotype	12	204.56
39TB2705MC	MC38	601-17	CC27 F1	isotype	14	425.31
39TB2705MC	MC38	601-17	CC27 F1	isotype	16	498.15
39TB2705MC	MC38	601-17	CC27 F1	isotype	19	773.45
39TB2705MC	MC38	601-17	CC27 F1	isotype	21	1176.19
39TB2705MC	MC38	601-17	CC27 F1	isotype	23	1129.26
39TB2705MC	MC38	601-18	CC27 F1	anti-PD1	6	0
39TB2705MC	MC38	601-18	CC27 F1	anti-PD1	9	28.62
39TB2705MC	MC38	601-18	CC27 F1	anti-PD1	12	0
39TB2705MC	MC38	601-18	CC27 F1	anti-PD1	14	0
39TB2705MC	MC38	601-18	CC27 F1	anti-PD1	16	0
39TB2705MC	MC38	601-18	CC27 F1	anti-PD1	19	0
39TB2705MC	MC38	601-18	CC27 F1	anti-PD1	21	0
39TB2705MC	MC38	601-18	CC27 F1	anti-PD1	23	0
39TB2705MC	MC38	601-19	CC27 F1	isotype	6	0
39TB2705MC	MC38	601-19	CC27 F1	isotype	9	130.46
39TB2705MC	MC38	601-19	CC27 F1	isotype	12	507.32
39TB2705MC	MC38	601-19	CC27 F1	isotype	14	1207.27
39TB2705MC	MC38	601-19	CC27 F1	isotype	16	1230.9
39TB2705MC	MC38	601-19	CC27 F1	isotype	19	1731.57
39TB2705MC	MC38	601-19	CC27 F1	isotype	21	2610.45
39TB2705MC	MC38	601-20	CC27 F1	isotype	6	0
39TB2705MC	MC38	601-20	CC27 F1	isotype	9	86.83
39TB2705MC	MC38	601-20	CC27 F1	isotype	12	345.26
39TB2705MC	MC38	601-20	CC27 F1	isotype	14	631.63
39TB2705MC	MC38	601-20	CC27 F1	isotype	16	884.64
39TB2705MC	MC38	601-20	CC27 F1	isotype	19	1352.08
39TB2705MC	MC38	601-20	CC27 F1	isotype	21	1549.48
39TB2705MC	MC38	601-20	CC27 F1	isotype	23	2820.45
39TB2705MC	MC38	601-21	CC27 F1	anti-PD1	6	0
39TB2705MC	MC38	601-21	CC27 F1	anti-PD1	9	55.31
39TB2705MC	MC38	601-21	CC27 F1	anti-PD1	12	39.74
39TB2705MC	MC38	601-21	CC27 F1	anti-PD1	14	0
39TB2705MC	MC38	601-21	CC27 F1	anti-PD1	16	0
39TB2705MC	MC38	601-21	CC27 F1	anti-PD1	19	0
39TB2705MC	MC38	601-21	CC27 F1	anti-PD1	21	0
39TB2705MC	MC38	601-21	CC27 F1	anti-PD1	23	0
39TB2705MC	MC38	601-22	CC27 F1	anti-PD1	6	0
39TB2705MC	MC38	601-22	CC27 F1	anti-PD1	9	73.13
39TB2705MC	MC38	601-22	CC27 F1	anti-PD1	12	115.38
39TB2705MC	MC38	601-22	CC27 F1	anti-PD1	14	158.34
39TB2705MC	MC38	601-22	CC27 F1	anti-PD1	16	176.93
39TB2705MC	MC38	601-22	CC27 F1	anti-PD1	19	96.37
39TB2705MC	MC38	601-22	CC27 F1	anti-PD1	21	114.17
39TB2705MC	MC38	601-22	CC27 F1	anti-PD1	23	34.54
39TB2705MC	MC38	601-23	CC27 F1	isotype	6	0
39TB2705MC	MC38	601-23	CC27 F1	isotype	9	64.78
39TB2705MC	MC38	601-23	CC27 F1	isotype	12	86.46
39TB2705MC	MC38	601-23	CC27 F1	isotype	14	138.61
39TB2705MC	MC38	601-23	CC27 F1	isotype	16	233.92
39TB2705MC	MC38	601-23	CC27 F1	isotype	19	441.74
39TB2705MC	MC38	601-23	CC27 F1	isotype	21	736.76
39TB2705MC	MC38	601-23	CC27 F1	isotype	23	946.11
39TB2705MC	MC38	601-24	CC27 F1	isotype	6	0
39TB2705MC	MC38	601-24	CC27 F1	isotype	9	220.59
39TB2705MC	MC38	601-24	CC27 F1	isotype	12	340.66
39TB2705MC	MC38	601-24	CC27 F1	isotype	14	706.24
39TB2705MC	MC38	601-24	CC27 F1	isotype	16	1271.65
39TB2705MC	MC38	601-24	CC27 F1	isotype	19	1615.67
39TB2705MC	MC38	601-24	CC27 F1	isotype	21	2169.96
39TB2705MC	MC38	603-25	CC05 F1	anti-PD1	6	0
39TB2705MC	MC38	603-25	CC05 F1	anti-PD1	9	25.47
39TB2705MC	MC38	603-25	CC05 F1	anti-PD1	12	94.02
39TB2705MC	MC38	603-25	CC05 F1	anti-PD1	14	97.53
39TB2705MC	MC38	603-25	CC05 F1	anti-PD1	16	77.68
39TB2705MC	MC38	603-25	CC05 F1	anti-PD1	19	32.91
39TB2705MC	MC38	603-25	CC05 F1	anti-PD1	21	42.98
39TB2705MC	MC38	603-25	CC05 F1	anti-PD1	23	62.46
39TB2705MC	MC38	603-26	CC05 F1	isotype	6	0
39TB2705MC	MC38	603-26	CC05 F1	isotype	9	51.84
39TB2705MC	MC38	603-26	CC05 F1	isotype	12	137.59
39TB2705MC	MC38	603-26	CC05 F1	isotype	14	218.8
39TB2705MC	MC38	603-27	CC05 F1	anti-PD1	6	0
39TB2705MC	MC38	603-27	CC05 F1	anti-PD1	9	43.14
39TB2705MC	MC38	603-27	CC05 F1	anti-PD1	12	62.49
39TB2705MC	MC38	603-27	CC05 F1	anti-PD1	14	115.21
39TB2705MC	MC38	603-27	CC05 F1	anti-PD1	16	137.36
39TB2705MC	MC38	603-27	CC05 F1	anti-PD1	19	253.28
39TB2705MC	MC38	603-27	CC05 F1	anti-PD1	21	493.08
39TB2705MC	MC38	603-28	CC05 F1	anti-PD1	6	0
39TB2705MC	MC38	603-28	CC05 F1	anti-PD1	9	35.87
39TB2705MC	MC38	603-28	CC05 F1	anti-PD1	12	0
39TB2705MC	MC38	603-28	CC05 F1	anti-PD1	14	0
39TB2705MC	MC38	603-28	CC05 F1	anti-PD1	16	0
39TB2705MC	MC38	603-28	CC05 F1	anti-PD1	19	0
39TB2705MC	MC38	603-28	CC05 F1	anti-PD1	21	0
39TB2705MC	MC38	603-28	CC05 F1	anti-PD1	23	0
39TB2705MC	MC38	603-29	CC05 F1	anti-PD1	6	0
39TB2705MC	MC38	603-29	CC05 F1	anti-PD1	9	34.06
39TB2705MC	MC38	603-29	CC05 F1	anti-PD1	12	68.99
39TB2705MC	MC38	603-29	CC05 F1	anti-PD1	14	106.56
39TB2705MC	MC38	603-29	CC05 F1	anti-PD1	16	144.45
39TB2705MC	MC38	603-29	CC05 F1	anti-PD1	19	235.32
39TB2705MC	MC38	603-29	CC05 F1	anti-PD1	21	338.7
39TB2705MC	MC38	603-29	CC05 F1	anti-PD1	23	495.46
39TB2705MC	MC38	603-30	CC05 F1	isotype	6	0
39TB2705MC	MC38	603-30	CC05 F1	isotype	9	69.17
39TB2705MC	MC38	603-30	CC05 F1	isotype	12	58.34
39TB2705MC	MC38	603-30	CC05 F1	isotype	14	59.78
39TB2705MC	MC38	603-30	CC05 F1	isotype	16	69.62
39TB2705MC	MC38	603-30	CC05 F1	isotype	19	86.19
39TB2705MC	MC38	603-30	CC05 F1	isotype	21	98.4
39TB2705MC	MC38	603-30	CC05 F1	isotype	23	158.79
39TB2705MC	MC38	603-31	CC05 F1	isotype	6	0
39TB2705MC	MC38	603-31	CC05 F1	isotype	9	41.07
39TB2705MC	MC38	603-31	CC05 F1	isotype	12	98.4
39TB2705MC	MC38	603-31	CC05 F1	isotype	14	193.88
39TB2705MC	MC38	603-31	CC05 F1	isotype	16	233.89
39TB2705MC	MC38	603-32	CC05 F1	isotype	6	0
39TB2705MC	MC38	603-32	CC05 F1	isotype	9	16.01
39TB2705MC	MC38	603-32	CC05 F1	isotype	12	28.45
39TB2705MC	MC38	603-32	CC05 F1	isotype	14	55.61
39TB2705MC	MC38	603-32	CC05 F1	isotype	16	85.47
39TB2705MC	MC38	603-32	CC05 F1	isotype	19	144.85
39TB2705MC	MC38	603-32	CC05 F1	isotype	21	195.36
39TB2705MC	MC38	603-32	CC05 F1	isotype	23	327.67
39TB2705MC	MC38	603-33	CC05 F1	isotype	6	0
39TB2705MC	MC38	603-33	CC05 F1	isotype	9	42.97
39TB2705MC	MC38	603-33	CC05 F1	isotype	12	69.73
39TB2705MC	MC38	603-33	CC05 F1	isotype	14	83.79
39TB2705MC	MC38	603-33	CC05 F1	isotype	16	170.66
39TB2705MC	MC38	603-33	CC05 F1	isotype	19	356.51
39TB2705MC	MC38	603-33	CC05 F1	isotype	21	826.69
39TB2705MC	MC38	603-33	CC05 F1	isotype	23	1311.54
39TB2705MC	MC38	603-34	CC05 F1	anti-PD1	6	0
39TB2705MC	MC38	603-34	CC05 F1	anti-PD1	9	39.6
39TB2705MC	MC38	603-34	CC05 F1	anti-PD1	12	74.57
39TB2705MC	MC38	603-34	CC05 F1	anti-PD1	14	123.9
39TB2705MC	MC38	603-34	CC05 F1	anti-PD1	16	81.7
39TB2705MC	MC38	603-34	CC05 F1	anti-PD1	19	64.53
39TB2705MC	MC38	603-34	CC05 F1	anti-PD1	21	56.68
39TB2705MC	MC38	603-34	CC05 F1	anti-PD1	23	107.4
39TB2705MC	MC38	603-35	CC05 F1	isotype	6	0
39TB2705MC	MC38	603-35	CC05 F1	isotype	9	45.65
39TB2705MC	MC38	603-35	CC05 F1	isotype	12	66.64
39TB2705MC	MC38	603-35	CC05 F1	isotype	14	93.13
39TB2705MC	MC38	603-35	CC05 F1	isotype	16	134.47
39TB2705MC	MC38	603-35	CC05 F1	isotype	19	153.84
39TB2705MC	MC38	603-35	CC05 F1	isotype	21	224.05
39TB2705MC	MC38	603-35	CC05 F1	isotype	23	242.92
39TB2705MC	MC38	603-36	CC05 F1	anti-PD1	6	0
39TB2705MC	MC38	603-36	CC05 F1	anti-PD1	9	53.27
39TB2705MC	MC38	603-36	CC05 F1	anti-PD1	12	102.54
39TB2705MC	MC38	603-36	CC05 F1	anti-PD1	14	182.74
39TB2705MC	MC38	603-36	CC05 F1	anti-PD1	16	189.9
39TB2705MC	MC38	603-36	CC05 F1	anti-PD1	19	397.83
39TB2705MC	MC38	603-36	CC05 F1	anti-PD1	21	525.45
39TB2705MC	MC38	603-36	CC05 F1	anti-PD1	23	753.41
39TB2705MC	MC38	603-37	CC05 F1	isotype	6	0
39TB2705MC	MC38	603-37	CC05 F1	isotype	9	46.77
39TB2705MC	MC38	603-37	CC05 F1	isotype	12	87.92
39TB2705MC	MC38	603-37	CC05 F1	isotype	14	147.93
39TB2705MC	MC38	603-37	CC05 F1	isotype	16	291.14
39TB2705MC	MC38	603-37	CC05 F1	isotype	19	462.7
39TB2705MC	MC38	603-37	CC05 F1	isotype	21	654.17
39TB2705MC	MC38	603-37	CC05 F1	isotype	23	959.13
39TB2705MC	MC38	603-38	CC05 F1	anti-PD1	6	0
39TB2705MC	MC38	603-38	CC05 F1	anti-PD1	9	21.86
39TB2705MC	MC38	603-38	CC05 F1	anti-PD1	12	61.25
39TB2705MC	MC38	603-38	CC05 F1	anti-PD1	14	121.27
39TB2705MC	MC38	603-38	CC05 F1	anti-PD1	16	124.13
39TB2705MC	MC38	603-38	CC05 F1	anti-PD1	19	94.42
39TB2705MC	MC38	603-38	CC05 F1	anti-PD1	21	62.53
39TB2705MC	MC38	603-38	CC05 F1	anti-PD1	23	96.3
39TB2705MC	MC38	603-39	CC05 F1	anti-PD1	6	0
39TB2705MC	MC38	603-39	CC05 F1	anti-PD1	9	19.25
39TB2705MC	MC38	603-39	CC05 F1	anti-PD1	12	39.66
39TB2705MC	MC38	603-39	CC05 F1	anti-PD1	14	44.39
39TB2705MC	MC38	603-39	CC05 F1	anti-PD1	16	14.48
39TB2705MC	MC38	603-39	CC05 F1	anti-PD1	19	0
39TB2705MC	MC38	603-39	CC05 F1	anti-PD1	21	0
39TB2705MC	MC38	603-39	CC05 F1	anti-PD1	23	0
39TB2705MC	MC38	603-40	CC05 F1	isotype	6	0
39TB2705MC	MC38	603-40	CC05 F1	isotype	9	44.76
39TB2705MC	MC38	603-40	CC05 F1	isotype	12	98.04
39TB2705MC	MC38	603-40	CC05 F1	isotype	14	147.46
39TB2705MC	MC38	603-40	CC05 F1	isotype	16	268.18
39TB2705MC	MC38	603-41	CC05 F1	isotype	6	0
39TB2705MC	MC38	603-41	CC05 F1	isotype	9	15.28
39TB2705MC	MC38	603-41	CC05 F1	isotype	12	34.3
39TB2705MC	MC38	603-41	CC05 F1	isotype	14	73.95
39TB2705MC	MC38	603-41	CC05 F1	isotype	16	96.8
39TB2705MC	MC38	603-41	CC05 F1	isotype	19	240.49
39TB2705MC	MC38	603-41	CC05 F1	isotype	21	330.81
39TB2705MC	MC38	603-41	CC05 F1	isotype	23	620.28
39TB2705MC	MC38	603-42	CC05 F1	isotype	6	0
39TB2705MC	MC38	603-42	CC05 F1	isotype	9	8.28
39TB2705MC	MC38	603-42	CC05 F1	isotype	12	16.74
39TB2705MC	MC38	603-42	CC05 F1	isotype	14	36.93
39TB2705MC	MC38	603-42	CC05 F1	isotype	16	65.84
39TB2705MC	MC38	603-42	CC05 F1	isotype	19	98
39TB2705MC	MC38	603-42	CC05 F1	isotype	21	121.21
39TB2705MC	MC38	603-42	CC05 F1	isotype	23	176.18
39TB2705MC	MC38	603-43	CC05 F1	anti-PD1	6	0
39TB2705MC	MC38	603-43	CC05 F1	anti-PD1	9	39.02
39TB2705MC	MC38	603-43	CC05 F1	anti-PD1	12	93.56
39TB2705MC	MC38	603-43	CC05 F1	anti-PD1	14	188.86
39TB2705MC	MC38	603-43	CC05 F1	anti-PD1	16	267.01
39TB2705MC	MC38	603-43	CC05 F1	anti-PD1	19	516.54
39TB2705MC	MC38	603-43	CC05 F1	anti-PD1	21	877.72
39TB2705MC	MC38	603-43	CC05 F1	anti-PD1	23	1176.13
39TB2705MC	MC38	603-44	CC05 F1	anti-PD1	6	0
39TB2705MC	MC38	603-44	CC05 F1	anti-PD1	9	15.5
39TB2705MC	MC38	603-44	CC05 F1	anti-PD1	12	0
39TB2705MC	MC38	603-44	CC05 F1	anti-PD1	14	0
39TB2705MC	MC38	603-44	CC05 F1	anti-PD1	16	0
39TB2705MC	MC38	603-44	CC05 F1	anti-PD1	19	0
39TB2705MC	MC38	603-44	CC05 F1	anti-PD1	21	0
39TB2705MC	MC38	603-44	CC05 F1	anti-PD1	23	0
39TB2705MC	MC38	603-45	CC05 F1	isotype	6	0
39TB2705MC	MC38	603-45	CC05 F1	isotype	9	29.57
39TB2705MC	MC38	603-45	CC05 F1	isotype	12	122.53
39TB2705MC	MC38	603-45	CC05 F1	isotype	14	159.14
39TB2705MC	MC38	603-45	CC05 F1	isotype	16	207.4
39TB2705MC	MC38	603-45	CC05 F1	isotype	19	292.11
39TB2705MC	MC38	603-45	CC05 F1	isotype	21	615.79
39TB2705MC	MC38	603-45	CC05 F1	isotype	23	903.17
39TB2705MC	MC38	603-46	CC05 F1	anti-PD1	6	0
39TB2705MC	MC38	603-46	CC05 F1	anti-PD1	9	30.16
39TB2705MC	MC38	603-46	CC05 F1	anti-PD1	12	60.41
39TB2705MC	MC38	603-46	CC05 F1	anti-PD1	14	64.23
39TB2705MC	MC38	603-46	CC05 F1	anti-PD1	16	24.04
39TB2705MC	MC38	603-46	CC05 F1	anti-PD1	19	0
39TB2705MC	MC38	603-46	CC05 F1	anti-PD1	21	0
39TB2705MC	MC38	603-46	CC05 F1	anti-PD1	23	0
39TB2705MC	MC38	603-47	CC05 F1	anti-PD1	6	0
39TB2705MC	MC38	603-47	CC05 F1	anti-PD1	9	40.01
39TB2705MC	MC38	603-47	CC05 F1	anti-PD1	12	89.82
39TB2705MC	MC38	603-47	CC05 F1	anti-PD1	14	113.13
39TB2705MC	MC38	603-48	CC05 F1	isotype	6	0
39TB2705MC	MC38	603-48	CC05 F1	isotype	9	36.99
39TB2705MC	MC38	603-48	CC05 F1	isotype	12	55.23
39TB2705MC	MC38	603-48	CC05 F1	isotype	14	108.69
39TB2705MC	MC38	603-48	CC05 F1	isotype	16	195.12
39TB2705MC	MC38	603-48	CC05 F1	isotype	19	352.39
39TB2705MC	MC38	603-48	CC05 F1	isotype	21	514.19
41TBCC80MC	MC38	303-01	CC80 F1	isotype	6	0
41TBCC80MC	MC38	303-01	CC80 F1	isotype	8	0
41TBCC80MC	MC38	303-01	CC80 F1	isotype	11	23.57
41TBCC80MC	MC38	303-01	CC80 F1	isotype	13	44.71
41TBCC80MC	MC38	303-01	CC80 F1	isotype	15	44.86
41TBCC80MC	MC38	303-01	CC80 F1	isotype	18	87.22
41TBCC80MC	MC38	303-01	CC80 F1	isotype	20	182.02
41TBCC80MC	MC38	303-01	CC80 F1	isotype	22	251.44
41TBCC80MC	MC38	303-02	CC80 F1	isotype	6	0
41TBCC80MC	MC38	303-02	CC80 F1	isotype	8	0
41TBCC80MC	MC38	303-02	CC80 F1	isotype	11	0
41TBCC80MC	MC38	303-02	CC80 F1	isotype	13	0
41TBCC80MC	MC38	303-02	CC80 F1	isotype	15	0
41TBCC80MC	MC38	303-02	CC80 F1	isotype	18	0
41TBCC80MC	MC38	303-02	CC80 F1	isotype	20	0
41TBCC80MC	MC38	303-02	CC80 F1	isotype	22	0
41TBCC80MC	MC38	303-03	CC80 F1	isotype	6	0
41TBCC80MC	MC38	303-03	CC80 F1	isotype	8	0
41TBCC80MC	MC38	303-03	CC80 F1	isotype	11	25.49
41TBCC80MC	MC38	303-03	CC80 F1	isotype	13	44.22
41TBCC80MC	MC38	303-03	CC80 F1	isotype	15	83.34
41TBCC80MC	MC38	303-03	CC80 F1	isotype	18	143.3
41TBCC80MC	MC38	303-03	CC80 F1	isotype	20	332.58
41TBCC80MC	MC38	303-04	CC80 F1	isotype	6	0
41TBCC80MC	MC38	303-04	CC80 F1	isotype	8	25.31
41TBCC80MC	MC38	303-04	CC80 F1	isotype	11	65.66
41TBCC80MC	MC38	303-04	CC80 F1	isotype	13	113.48
41TBCC80MC	MC38	303-04	CC80 F1	isotype	15	215.46
41TBCC80MC	MC38	303-05	CC80 F1	anti-PD1	6	0
41TBCC80MC	MC38	303-05	CC80 F1	anti-PD1	8	30.97
41TBCC80MC	MC38	303-05	CC80 F1	anti-PD1	11	49.89
41TBCC80MC	MC38	303-05	CC80 F1	anti-PD1	13	45.33
41TBCC80MC	MC38	303-05	CC80 F1	anti-PD1	15	131.76
41TBCC80MC	MC38	303-05	CC80 F1	anti-PD1	18	183.5
41TBCC80MC	MC38	303-06	CC80 F1	anti-PD1	6	9.89
41TBCC80MC	MC38	303-06	CC80 F1	anti-PD1	8	13.37
41TBCC80MC	MC38	303-06	CC80 F1	anti-PD1	11	23.59
41TBCC80MC	MC38	303-06	CC80 F1	anti-PD1	13	36.26
41TBCC80MC	MC38	303-06	CC80 F1	anti-PD1	15	51.38
41TBCC80MC	MC38	303-06	CC80 F1	anti-PD1	18	39.11
41TBCC80MC	MC38	303-06	CC80 F1	anti-PD1	20	24.01
41TBCC80MC	MC38	303-06	CC80 F1	anti-PD1	22	7.97
41TBCC80MC	MC38	303-07	CC80 F1	anti-PD1	6	19.22
41TBCC80MC	MC38	303-07	CC80 F1	anti-PD1	8	33.15
41TBCC80MC	MC38	303-07	CC80 F1	anti-PD1	11	46.44
41TBCC80MC	MC38	303-07	CC80 F1	anti-PD1	13	63.08
41TBCC80MC	MC38	303-07	CC80 F1	anti-PD1	15	102.9
41TBCC80MC	MC38	303-07	CC80 F1	anti-PD1	18	18.33
41TBCC80MC	MC38	303-07	CC80 F1	anti-PD1	20	6.7
41TBCC80MC	MC38	303-07	CC80 F1	anti-PD1	22	6.59
41TBCC80MC	MC38	303-08	CC80 F1	isotype	6	18.71
41TBCC80MC	MC38	303-08	CC80 F1	isotype	8	89.33
41TBCC80MC	MC38	303-08	CC80 F1	isotype	11	170.59
41TBCC80MC	MC38	303-09	CC80 F1	anti-PD1	6	0
41TBCC80MC	MC38	303-09	CC80 F1	anti-PD1	8	0
41TBCC80MC	MC38	303-09	CC80 F1	anti-PD1	11	0
41TBCC80MC	MC38	303-09	CC80 F1	anti-PD1	13	18.8
41TBCC80MC	MC38	303-09	CC80 F1	anti-PD1	15	27.31
41TBCC80MC	MC38	303-09	CC80 F1	anti-PD1	18	27.44
41TBCC80MC	MC38	303-09	CC80 F1	anti-PD1	20	22.27
41TBCC80MC	MC38	303-09	CC80 F1	anti-PD1	22	19.98
41TBCC80MC	MC38	303-10	CC80 F1	anti-PD1	6	19.92
41TBCC80MC	MC38	303-10	CC80 F1	anti-PD1	8	30.6
41TBCC80MC	MC38	303-10	CC80 F1	anti-PD1	11	60.01
41TBCC80MC	MC38	303-10	CC80 F1	anti-PD1	13	64.56
41TBCC80MC	MC38	303-10	CC80 F1	anti-PD1	15	130.39
41TBCC80MC	MC38	303-10	CC80 F1	anti-PD1	18	188.08
41TBCC80MC	MC38	303-11	CC80 F1	isotype	6	17.15
41TBCC80MC	MC38	303-11	CC80 F1	isotype	8	26.53
41TBCC80MC	MC38	303-11	CC80 F1	isotype	11	73.53
41TBCC80MC	MC38	303-11	CC80 F1	isotype	13	149.02
41TBCC80MC	MC38	303-11	CC80 F1	isotype	15	186.18
41TBCC80MC	MC38	303-11	CC80 F1	isotype	18	320.32
41TBCC80MC	MC38	303-11	CC80 F1	isotype	20	502.39
41TBCC80MC	MC38	303-12	CC80 F1	isotype	6	23.2
41TBCC80MC	MC38	303-12	CC80 F1	isotype	8	47.31
41TBCC80MC	MC38	303-12	CC80 F1	isotype	11	68.92
